*** longestStringLength = 12 ***
*** Entering populateFirstTable() ***
*** paddedData =           In ; currentIndex = 11 ; hashIndex = 110 ; currentTable = 0 ***
*** paddedData =        fall, ; currentIndex = 11 ; hashIndex = 44 ; currentTable = 0 ***
*** paddedData =          New ; currentIndex = 11 ; hashIndex = 119 ; currentTable = 0 ***
*** paddedData =      England ; currentIndex = 11 ; hashIndex = 100 ; currentTable = 0 ***
*** paddedData =           is ; currentIndex = 11 ; hashIndex = 115 ; currentTable = 0 ***
*** paddedData =       famous ; currentIndex = 11 ; hashIndex = 115 ; currentTable = 0 ***
*** paddedData =          for ; currentIndex = 11 ; hashIndex = 114 ; currentTable = 0 ***
*** paddedData =          its ; currentIndex = 11 ; hashIndex = 115 ; currentTable = 0 ***
*** paddedData =     glorious ; currentIndex = 11 ; hashIndex = 115 ; currentTable = 0 ***
*** paddedData =      foliage ; currentIndex = 11 ; hashIndex = 101 ; currentTable = 0 ***
*** paddedData =           as ; currentIndex = 11 ; hashIndex = 115 ; currentTable = 0 ***
*** paddedData =     billions ; currentIndex = 11 ; hashIndex = 115 ; currentTable = 0 ***
*** paddedData =           of ; currentIndex = 11 ; hashIndex = 102 ; currentTable = 0 ***
*** paddedData =       leaves ; currentIndex = 11 ; hashIndex = 115 ; currentTable = 0 ***
*** paddedData =       change ; currentIndex = 11 ; hashIndex = 101 ; currentTable = 0 ***
*** paddedData =         from ; currentIndex = 11 ; hashIndex = 109 ; currentTable = 0 ***
*** paddedData =        green ; currentIndex = 11 ; hashIndex = 110 ; currentTable = 0 ***
*** paddedData =           to ; currentIndex = 11 ; hashIndex = 111 ; currentTable = 0 ***
*** paddedData =            a ; currentIndex = 11 ; hashIndex = 97 ; currentTable = 0 ***
*** paddedData = kaleidoscope ; currentIndex = 11 ; hashIndex = 101 ; currentTable = 0 ***
*** paddedData =           of ; currentIndex = 11 ; hashIndex = 102 ; currentTable = 0 ***
*** paddedData =      colors. ; currentIndex = 11 ; hashIndex = 46 ; currentTable = 0 ***
Table[0][0]: (dummy, NULL) -> NULL
*** moving data =       leaves ; from Table 0 ; to Table 1 ; hashIndex = 32 ***
*** moving data =      England ; from Table 0 ; to Table 1 ; hashIndex = 32 ***
*** moving data =      colors. ; from Table 0 ; to Table 1 ; hashIndex = 32 ***
*** moving data =      foliage ; from Table 0 ; to Table 1 ; hashIndex = 32 ***
*** moving data =     billions ; from Table 0 ; to Table 1 ; hashIndex = 32 ***
*** moving data =     glorious ; from Table 0 ; to Table 1 ; hashIndex = 32 ***
*** moving data = kaleidoscope ; from Table 0 ; to Table 1 ; hashIndex = 107 ***
Table[1][0]: (dummy, NULL) -> NULL
Table[1][1]: (dummy, NULL) -> NULL
Table[1][2]: (dummy, NULL) -> NULL
Table[1][3]: (dummy, NULL) -> NULL
Table[1][4]: (dummy, NULL) -> NULL
Table[1][5]: (dummy, NULL) -> NULL
Table[1][6]: (dummy, NULL) -> NULL
Table[1][7]: (dummy, NULL) -> NULL
Table[1][8]: (dummy, NULL) -> NULL
Table[1][9]: (dummy, NULL) -> NULL
Table[1][10]: (dummy, NULL) -> NULL
Table[1][11]: (dummy, NULL) -> NULL
Table[1][12]: (dummy, NULL) -> NULL
Table[1][13]: (dummy, NULL) -> NULL
Table[1][14]: (dummy, NULL) -> NULL
Table[1][15]: (dummy, NULL) -> NULL
Table[1][16]: (dummy, NULL) -> NULL
Table[1][17]: (dummy, NULL) -> NULL
Table[1][18]: (dummy, NULL) -> NULL
Table[1][19]: (dummy, NULL) -> NULL
Table[1][20]: (dummy, NULL) -> NULL
Table[1][21]: (dummy, NULL) -> NULL
Table[1][22]: (dummy, NULL) -> NULL
Table[1][23]: (dummy, NULL) -> NULL
Table[1][24]: (dummy, NULL) -> NULL
Table[1][25]: (dummy, NULL) -> NULL
Table[1][26]: (dummy, NULL) -> NULL
Table[1][27]: (dummy, NULL) -> NULL
Table[1][28]: (dummy, NULL) -> NULL
Table[1][29]: (dummy, NULL) -> NULL
Table[1][30]: (dummy, NULL) -> NULL
Table[1][31]: (dummy, NULL) -> NULL
Table[1][32]: (dummy,            a) -> (           a,           In) -> (          In,           as) -> (          as,           is) -> (          is,           of) -> (          of,           of) -> (          of,           to) -> (          to,          New) -> (         New,          for) -> (         for,          its) -> (         its,         from) -> (        from,        fall,) -> (       fall,,        green) -> (       green,       change) -> (      change,       famous) -> (      famous,       leaves) -> (      leaves,      England) -> (     England,      colors.) -> (     colors.,      foliage) -> (     foliage,     billions) -> (    billions,     glorious) -> (    glorious, NULL) -> NULL
Table[1][33]: (dummy, NULL) -> NULL
Table[1][34]: (dummy, NULL) -> NULL
Table[1][35]: (dummy, NULL) -> NULL
Table[1][36]: (dummy, NULL) -> NULL
Table[1][37]: (dummy, NULL) -> NULL
Table[1][38]: (dummy, NULL) -> NULL
Table[1][39]: (dummy, NULL) -> NULL
Table[1][40]: (dummy, NULL) -> NULL
Table[1][41]: (dummy, NULL) -> NULL
Table[1][42]: (dummy, NULL) -> NULL
Table[1][43]: (dummy, NULL) -> NULL
Table[1][44]: (dummy, NULL) -> NULL
Table[1][45]: (dummy, NULL) -> NULL
Table[1][46]: (dummy, NULL) -> NULL
Table[1][47]: (dummy, NULL) -> NULL
Table[1][48]: (dummy, NULL) -> NULL
Table[1][49]: (dummy, NULL) -> NULL
Table[1][50]: (dummy, NULL) -> NULL
Table[1][51]: (dummy, NULL) -> NULL
Table[1][52]: (dummy, NULL) -> NULL
Table[1][53]: (dummy, NULL) -> NULL
Table[1][54]: (dummy, NULL) -> NULL
Table[1][55]: (dummy, NULL) -> NULL
Table[1][56]: (dummy, NULL) -> NULL
Table[1][57]: (dummy, NULL) -> NULL
Table[1][58]: (dummy, NULL) -> NULL
Table[1][59]: (dummy, NULL) -> NULL
Table[1][60]: (dummy, NULL) -> NULL
Table[1][61]: (dummy, NULL) -> NULL
Table[1][62]: (dummy, NULL) -> NULL
Table[1][63]: (dummy, NULL) -> NULL
Table[1][64]: (dummy, NULL) -> NULL
Table[1][65]: (dummy, NULL) -> NULL
Table[1][66]: (dummy, NULL) -> NULL
Table[1][67]: (dummy, NULL) -> NULL
Table[1][68]: (dummy, NULL) -> NULL
Table[1][69]: (dummy, NULL) -> NULL
Table[1][70]: (dummy, NULL) -> NULL
Table[1][71]: (dummy, NULL) -> NULL
Table[1][72]: (dummy, NULL) -> NULL
Table[1][73]: (dummy, NULL) -> NULL
Table[1][74]: (dummy, NULL) -> NULL
Table[1][75]: (dummy, NULL) -> NULL
Table[1][76]: (dummy, NULL) -> NULL
Table[1][77]: (dummy, NULL) -> NULL
Table[1][78]: (dummy, NULL) -> NULL
Table[1][79]: (dummy, NULL) -> NULL
Table[1][80]: (dummy, NULL) -> NULL
Table[1][81]: (dummy, NULL) -> NULL
Table[1][82]: (dummy, NULL) -> NULL
Table[1][83]: (dummy, NULL) -> NULL
Table[1][84]: (dummy, NULL) -> NULL
Table[1][85]: (dummy, NULL) -> NULL
Table[1][86]: (dummy, NULL) -> NULL
Table[1][87]: (dummy, NULL) -> NULL
Table[1][88]: (dummy, NULL) -> NULL
Table[1][89]: (dummy, NULL) -> NULL
Table[1][90]: (dummy, NULL) -> NULL
Table[1][91]: (dummy, NULL) -> NULL
Table[1][92]: (dummy, NULL) -> NULL
Table[1][93]: (dummy, NULL) -> NULL
Table[1][94]: (dummy, NULL) -> NULL
Table[1][95]: (dummy, NULL) -> NULL
Table[1][96]: (dummy, NULL) -> NULL
Table[1][97]: (dummy, NULL) -> NULL
Table[1][98]: (dummy, NULL) -> NULL
Table[1][99]: (dummy, NULL) -> NULL
Table[1][100]: (dummy, NULL) -> NULL
Table[1][101]: (dummy, NULL) -> NULL
Table[1][102]: (dummy, NULL) -> NULL
Table[1][103]: (dummy, NULL) -> NULL
Table[1][104]: (dummy, NULL) -> NULL
Table[1][105]: (dummy, NULL) -> NULL
Table[1][106]: (dummy, NULL) -> NULL
Table[1][107]: (dummy, kaleidoscope) -> (kaleidoscope, NULL) -> NULL
Table[1][108]: (dummy, NULL) -> NULL
Table[1][109]: (dummy, NULL) -> NULL
Table[1][110]: (dummy, NULL) -> NULL
Table[1][111]: (dummy, NULL) -> NULL
Table[1][112]: (dummy, NULL) -> NULL
Table[1][113]: (dummy, NULL) -> NULL
Table[1][114]: (dummy, NULL) -> NULL
Table[1][115]: (dummy, NULL) -> NULL
Table[1][116]: (dummy, NULL) -> NULL
Table[1][117]: (dummy, NULL) -> NULL
Table[1][118]: (dummy, NULL) -> NULL
Table[1][119]: (dummy, NULL) -> NULL
Table[1][120]: (dummy, NULL) -> NULL
Table[1][121]: (dummy, NULL) -> NULL
Table[1][122]: (dummy, NULL) -> NULL
Table[1][123]: (dummy, NULL) -> NULL
Table[1][124]: (dummy, NULL) -> NULL
Table[1][125]: (dummy, NULL) -> NULL
Table[1][126]: (dummy, NULL) -> NULL
Table[1][127]: (dummy, NULL) -> NULL
Table[1][128]: (dummy, NULL) -> NULL
Table[1][129]: (dummy, NULL) -> NULL
Table[1][130]: (dummy, NULL) -> NULL
Table[1][131]: (dummy, NULL) -> NULL
Table[1][132]: (dummy, NULL) -> NULL
Table[1][133]: (dummy, NULL) -> NULL
Table[1][134]: (dummy, NULL) -> NULL
Table[1][135]: (dummy, NULL) -> NULL
Table[1][136]: (dummy, NULL) -> NULL
Table[1][137]: (dummy, NULL) -> NULL
Table[1][138]: (dummy, NULL) -> NULL
Table[1][139]: (dummy, NULL) -> NULL
Table[1][140]: (dummy, NULL) -> NULL
Table[1][141]: (dummy, NULL) -> NULL
Table[1][142]: (dummy, NULL) -> NULL
Table[1][143]: (dummy, NULL) -> NULL
Table[1][144]: (dummy, NULL) -> NULL
Table[1][145]: (dummy, NULL) -> NULL
Table[1][146]: (dummy, NULL) -> NULL
Table[1][147]: (dummy, NULL) -> NULL
Table[1][148]: (dummy, NULL) -> NULL
Table[1][149]: (dummy, NULL) -> NULL
Table[1][150]: (dummy, NULL) -> NULL
Table[1][151]: (dummy, NULL) -> NULL
Table[1][152]: (dummy, NULL) -> NULL
Table[1][153]: (dummy, NULL) -> NULL
Table[1][154]: (dummy, NULL) -> NULL
Table[1][155]: (dummy, NULL) -> NULL
Table[1][156]: (dummy, NULL) -> NULL
Table[1][157]: (dummy, NULL) -> NULL
Table[1][158]: (dummy, NULL) -> NULL
Table[1][159]: (dummy, NULL) -> NULL
Table[1][160]: (dummy, NULL) -> NULL
Table[1][161]: (dummy, NULL) -> NULL
Table[1][162]: (dummy, NULL) -> NULL
Table[1][163]: (dummy, NULL) -> NULL
Table[1][164]: (dummy, NULL) -> NULL
Table[1][165]: (dummy, NULL) -> NULL
Table[1][166]: (dummy, NULL) -> NULL
Table[1][167]: (dummy, NULL) -> NULL
Table[1][168]: (dummy, NULL) -> NULL
Table[1][169]: (dummy, NULL) -> NULL
Table[1][170]: (dummy, NULL) -> NULL
Table[1][171]: (dummy, NULL) -> NULL
Table[1][172]: (dummy, NULL) -> NULL
Table[1][173]: (dummy, NULL) -> NULL
Table[1][174]: (dummy, NULL) -> NULL
Table[1][175]: (dummy, NULL) -> NULL
Table[1][176]: (dummy, NULL) -> NULL
Table[1][177]: (dummy, NULL) -> NULL
Table[1][178]: (dummy, NULL) -> NULL
Table[1][179]: (dummy, NULL) -> NULL
Table[1][180]: (dummy, NULL) -> NULL
Table[1][181]: (dummy, NULL) -> NULL
Table[1][182]: (dummy, NULL) -> NULL
Table[1][183]: (dummy, NULL) -> NULL
Table[1][184]: (dummy, NULL) -> NULL
Table[1][185]: (dummy, NULL) -> NULL
Table[1][186]: (dummy, NULL) -> NULL
Table[1][187]: (dummy, NULL) -> NULL
Table[1][188]: (dummy, NULL) -> NULL
Table[1][189]: (dummy, NULL) -> NULL
Table[1][190]: (dummy, NULL) -> NULL
Table[1][191]: (dummy, NULL) -> NULL
Table[1][192]: (dummy, NULL) -> NULL
Table[1][193]: (dummy, NULL) -> NULL
Table[1][194]: (dummy, NULL) -> NULL
Table[1][195]: (dummy, NULL) -> NULL
Table[1][196]: (dummy, NULL) -> NULL
Table[1][197]: (dummy, NULL) -> NULL
Table[1][198]: (dummy, NULL) -> NULL
Table[1][199]: (dummy, NULL) -> NULL
Table[1][200]: (dummy, NULL) -> NULL
Table[1][201]: (dummy, NULL) -> NULL
Table[1][202]: (dummy, NULL) -> NULL
Table[1][203]: (dummy, NULL) -> NULL
Table[1][204]: (dummy, NULL) -> NULL
Table[1][205]: (dummy, NULL) -> NULL
Table[1][206]: (dummy, NULL) -> NULL
Table[1][207]: (dummy, NULL) -> NULL
Table[1][208]: (dummy, NULL) -> NULL
Table[1][209]: (dummy, NULL) -> NULL
Table[1][210]: (dummy, NULL) -> NULL
Table[1][211]: (dummy, NULL) -> NULL
Table[1][212]: (dummy, NULL) -> NULL
Table[1][213]: (dummy, NULL) -> NULL
Table[1][214]: (dummy, NULL) -> NULL
Table[1][215]: (dummy, NULL) -> NULL
Table[1][216]: (dummy, NULL) -> NULL
Table[1][217]: (dummy, NULL) -> NULL
Table[1][218]: (dummy, NULL) -> NULL
Table[1][219]: (dummy, NULL) -> NULL
Table[1][220]: (dummy, NULL) -> NULL
Table[1][221]: (dummy, NULL) -> NULL
Table[1][222]: (dummy, NULL) -> NULL
Table[1][223]: (dummy, NULL) -> NULL
Table[1][224]: (dummy, NULL) -> NULL
Table[1][225]: (dummy, NULL) -> NULL
Table[1][226]: (dummy, NULL) -> NULL
Table[1][227]: (dummy, NULL) -> NULL
Table[1][228]: (dummy, NULL) -> NULL
Table[1][229]: (dummy, NULL) -> NULL
Table[1][230]: (dummy, NULL) -> NULL
Table[1][231]: (dummy, NULL) -> NULL
Table[1][232]: (dummy, NULL) -> NULL
Table[1][233]: (dummy, NULL) -> NULL
Table[1][234]: (dummy, NULL) -> NULL
Table[1][235]: (dummy, NULL) -> NULL
Table[1][236]: (dummy, NULL) -> NULL
Table[1][237]: (dummy, NULL) -> NULL
Table[1][238]: (dummy, NULL) -> NULL
Table[1][239]: (dummy, NULL) -> NULL
Table[1][240]: (dummy, NULL) -> NULL
Table[1][241]: (dummy, NULL) -> NULL
Table[1][242]: (dummy, NULL) -> NULL
Table[1][243]: (dummy, NULL) -> NULL
Table[1][244]: (dummy, NULL) -> NULL
Table[1][245]: (dummy, NULL) -> NULL
Table[1][246]: (dummy, NULL) -> NULL
Table[1][247]: (dummy, NULL) -> NULL
Table[1][248]: (dummy, NULL) -> NULL
Table[1][249]: (dummy, NULL) -> NULL
Table[1][250]: (dummy, NULL) -> NULL
Table[1][251]: (dummy, NULL) -> NULL
Table[1][252]: (dummy, NULL) -> NULL
Table[1][253]: (dummy, NULL) -> NULL
Table[1][254]: (dummy, NULL) -> NULL
Table[1][255]: (dummy, NULL) -> NULL
*** Leaving radixSort() ***
